Date,Value
2049-02-07,235.19003689611915
2049-02-08,240.02952516164638
2049-02-09,238.29638056654437
2049-02-10,239.3848597053228
2049-02-11,238.13393214669705
2049-02-12,239.16515866553087
2049-02-13,235.87866041366948
2049-02-14,236.74888543027888
2049-02-15,240.52914524745654
2049-02-16,241.057654809843
2049-02-17,235.74350838331978
2049-02-18,238.63403568302357
2049-02-19,237.36702945047176
2049-02-20,236.92661216070377
2049-02-21,238.97949285530635
2049-02-22,240.77823456125304
2049-02-23,239.4834630745946
2049-02-24,238.02225498201523
2049-02-25,239.76943523703667
2049-02-26,238.09546448863
2049-02-27,239.7126008896904
2049-02-28,241.7514919803304
2049-03-01,234.8716445556696
2049-03-02,240.68506976003152
2049-03-03,236.0742384227781
2049-03-04,241.66795325981178
2049-03-05,237.99334815680277
2049-03-06,236.8852964633021
2049-03-07,240.7615430059017
2049-03-08,240.14682354134132
2049-03-09,237.46469089679275
2049-03-10,236.99873865318412
2049-03-11,239.16853144895725
2049-03-12,237.1711510505311
2049-03-13,237.48927614833207
2049-03-14,239.87342064978236
2049-03-15,237.73744669296158
2049-03-16,240.54632831113463
2049-03-17,242.6946414033226
2049-03-18,239.43538928259565
2049-03-19,240.00798714377007
2049-03-20,243.79610086303288
2049-03-21,237.3939643517927
2049-03-22,242.15793319723505
2049-03-23,241.92051235167528
2049-03-24,241.48780628700152
2049-03-25,242.360084719007
2049-03-26,240.33220304292422
2049-03-27,238.5967095014756
2049-03-28,241.94028722237573
2049-03-29,242.0024603257492
2049-03-30,241.93010930262489
2049-03-31,239.78826968443838
2049-04-01,238.24374788922827
2049-04-02,240.03283001454693
2049-04-03,241.50564200142625
2049-04-04,241.63808140996062
2049-04-05,238.69535323149233
2049-04-06,240.14792396212772
2049-04-07,236.85925335733265
2049-04-08,241.4035160061335
2049-04-09,237.82099392045407
2049-04-10,240.90932418209735
2049-04-11,236.9886301555995
2049-04-12,241.29573903479897
2049-04-13,239.81950664063942
2049-04-14,237.55333090970836
2049-04-15,240.43627078540794
2049-04-16,237.80766952373838
2049-04-17,240.41968330118533
2049-04-18,238.30189908897398
2049-04-19,235.33496893583387
2049-04-20,236.73658879953715
2049-04-21,237.7623922801238
2049-04-22,241.2788686210278
2049-04-23,240.26154205524472
2049-04-24,241.62126481188352
2049-04-25,241.59265094651892
2049-04-26,237.12529785402754
2049-04-27,237.7248549183087
2049-04-28,237.18393870212614
2049-04-29,236.5658192030682
2049-04-30,234.12589670923236
2049-05-01,237.6771728392865
2049-05-02,235.0310889210637
2049-05-03,237.4272317777961
2049-05-04,241.61831075588574
2049-05-05,236.2571459084104
2049-05-06,237.55236028012578
2049-05-07,238.8610308663885
2049-05-08,237.4912212260672
2049-05-09,237.39653194797538
2049-05-10,235.9657422649893
2049-05-11,236.10387219583598
2049-05-12,234.5228249552576
2049-05-13,238.0083306500279
2049-05-14,232.70486920969668
2049-05-15,237.99989935580766
2049-05-16,233.11849585461118
2049-05-17,237.71761893355952
2049-05-18,234.94966542919502
2049-05-19,233.0568865338923
2049-05-20,236.54101542461677
2049-05-21,237.10026214123857
2049-05-22,234.22543778053154
2049-05-23,236.40028803244226
2049-05-24,230.2450188541664
2049-05-25,232.02881082020235
2049-05-26,237.10837744909352
2049-05-27,233.92856421816904
2049-05-28,230.50265299914201
2049-05-29,232.67940494641357
2049-05-30,232.07932218165743
2049-05-31,233.44216135929955
2049-06-01,232.8795684417429
2049-06-02,233.82499165061157
2049-06-03,233.17337464876715
2049-06-04,235.8761334373541
2049-06-05,233.84931900424908
2049-06-06,233.7583999246935
2049-06-07,235.01552340218703
2049-06-08,231.74919139707703
2049-06-09,229.8439109705389
2049-06-10,234.62201077864978
2049-06-11,232.3196754654149
2049-06-12,232.16618419032397
2049-06-13,230.45993022815662
2049-06-14,230.3316568319648
2049-06-15,233.09730946987668
2049-06-16,233.21144436993336
2049-06-17,232.64786914153865
2049-06-18,232.5041076131627
2049-06-19,231.89412904340668
2049-06-20,230.8569754912695
2049-06-21,230.08105622908715
2049-06-22,232.69042536983812
2049-06-23,229.36042548536133
2049-06-24,230.6860936354274
2049-06-25,228.17660650591986
2049-06-26,228.30481185508233
2049-06-27,228.9902090897603
2049-06-28,227.6941312773473
2049-06-29,230.73763352157167
2049-06-30,226.28626563965437
2049-07-01,229.02173034882682
2049-07-02,228.9298070392867
2049-07-03,224.88534414105465
2049-07-04,227.4677305541439
2049-07-05,228.70474414881656
2049-07-06,228.89514923459615
2049-07-07,227.47425739006474
2049-07-08,229.08270599960355
2049-07-09,227.3572826632828
2049-07-10,227.45118269744282
2049-07-11,227.77617043067585
2049-07-12,228.97691960542892
2049-07-13,225.62266122860433
2049-07-14,225.85279666680765
2049-07-15,225.34220361684632
2049-07-16,225.8704167242113
2049-07-17,229.24340158107492
2049-07-18,227.39385556192133
2049-07-19,223.8450934385756
2049-07-20,224.7666879343649
2049-07-21,226.57491053839465
2049-07-22,223.87968395651532
2049-07-23,224.10691553296402
2049-07-24,228.11402670824694
2049-07-25,224.0655260640106
2049-07-26,227.07148110913414
2049-07-27,227.54440574681263
2049-07-28,223.44022981802908
2049-07-29,223.0024467409275
2049-07-30,224.10718869467203
2049-07-31,222.3611809865622
2049-08-01,224.66142911487032
2049-08-02,223.89096208152313
2049-08-03,224.90834776290274
2049-08-04,226.86805081139406
2049-08-05,225.59820082478112
2049-08-06,224.8329040099598
2049-08-07,219.8156830655784
2049-08-08,224.5300836888848
2049-08-09,226.98636919350366
2049-08-10,217.4201145537028
2049-08-11,224.72226653516424
2049-08-12,222.92945421266094
2049-08-13,221.45561053074456
2049-08-14,224.66687665336488
2049-08-15,226.39586981397562
2049-08-16,224.44120666348908
2049-08-17,222.06512552394648
2049-08-18,220.83983865368552
2049-08-19,222.93783398707996
2049-08-20,224.31927539766986
2049-08-21,221.72577190779728
2049-08-22,221.84866079040347
2049-08-23,228.00560759232764
2049-08-24,224.4537458686727
2049-08-25,224.53421105584513
2049-08-26,219.2535919272884
2049-08-27,220.70271541948227
2049-08-28,222.21212396852874
2049-08-29,220.00891142127537
2049-08-30,225.16318316387432
2049-08-31,224.73700881305962
2049-09-01,220.80609935892744
2049-09-02,225.40065904334196
2049-09-03,221.7867903209187
2049-09-04,226.93940160453747
2049-09-05,222.01819029475945
2049-09-06,222.85227999433323
2049-09-07,224.47366996588423
2049-09-08,224.2060011798158
2049-09-09,222.65198263263343
2049-09-10,221.33094345878894
2049-09-11,222.62712476005166
2049-09-12,219.9550631635736
2049-09-13,221.8832143267213
2049-09-14,219.3547959174623
2049-09-15,218.0090651111855
2049-09-16,221.67205637242853
2049-09-17,224.09909297446976
2049-09-18,223.43244269664476
2049-09-19,221.4262680111869
2049-09-20,225.09629437655207
2049-09-21,220.47937710591003
2049-09-22,217.79998046484832
2049-09-23,217.2925476805165
2049-09-24,219.3184281573368
2049-09-25,223.34107041758494
2049-09-26,220.46817253888594
2049-09-27,222.6925923328411
2049-09-28,225.0990723432281
2049-09-29,219.6450679073235
2049-09-30,222.8439347608757
2049-10-01,223.00944273025488
2049-10-02,220.25751947132963
2049-10-03,224.73778263197505
2049-10-04,221.50718651235252
2049-10-05,221.37119619945102
2049-10-06,226.4208781709168
2049-10-07,223.30496832178187
2049-10-08,224.1746172250996
2049-10-09,225.10122528362461
2049-10-10,221.16067971285227
2049-10-11,225.03422535831544
2049-10-12,221.60649889283818
2049-10-13,221.59947333947002
2049-10-14,222.22586192735739
2049-10-15,221.6095616335875
2049-10-16,224.58449940071878
2049-10-17,223.56374621085646
2049-10-18,222.13863411932314
2049-10-19,224.56444651901356
2049-10-20,222.76199554246924
2049-10-21,222.75568834399513
2049-10-22,223.61118371345816
2049-10-23,224.54521444767428
2049-10-24,224.5049297657307
2049-10-25,223.10811104542054
2049-10-26,225.64061153313193
2049-10-27,223.6157551302729
2049-10-28,222.86707251207454
2049-10-29,221.35980843362577
2049-10-30,226.38329887721235
2049-10-31,224.56505927542216
2049-11-01,225.08757448738098
2049-11-02,226.8851654484398
2049-11-03,223.96862131398626
2049-11-04,222.30661823253502
2049-11-05,225.32903373219364
2049-11-06,225.94148691583072
2049-11-07,224.93795568525618
2049-11-08,228.55117954580237
2049-11-09,220.77334385565547
2049-11-10,228.12964579139054
2049-11-11,227.61753859957696
2049-11-12,227.0962746857932
2049-11-13,219.6601941665234
2049-11-14,229.0507600036291
2049-11-15,224.5827786470519
2049-11-16,225.77456432785024
2049-11-17,226.60465859676407
2049-11-18,227.91812663078275
2049-11-19,228.5411005827853
2049-11-20,229.20834270748034
2049-11-21,229.21620431112828
2049-11-22,228.25356099102206
2049-11-23,228.74408939261045
2049-11-24,225.89655654223205
2049-11-25,226.74306649430207
2049-11-26,230.20428638491364
2049-11-27,230.2571735445503
2049-11-28,230.20083761112494
2049-11-29,227.8959374807458
2049-11-30,230.91828764696336
2049-12-01,226.94829884847616
2049-12-02,231.5998952909184
2049-12-03,229.09867682216674
2049-12-04,233.1648078615191
2049-12-05,226.93038815580942
2049-12-06,233.67759296179545
2049-12-07,229.60602634298652
2049-12-08,229.7487743895439
2049-12-09,231.07674619615645
2049-12-10,229.4727539677554
2049-12-11,230.90255427626252
2049-12-12,229.75266702046474
2049-12-13,230.0068559635674
2049-12-14,232.56412391322644
2049-12-15,229.96884474136968
2049-12-16,230.41741485775657
2049-12-17,229.39020138427938
2049-12-18,231.31000507851883
2049-12-19,235.1232040594479
2049-12-20,230.990266281352
2049-12-21,231.40094958585277
2049-12-22,233.43404056519557
2049-12-23,232.48643140042427
2049-12-24,237.86595685407352
2049-12-25,233.26596104512174
2049-12-26,234.44251714142837
2049-12-27,235.840325290731
2049-12-28,235.98224393836836
2049-12-29,234.77950660492957
2049-12-30,234.17001212506065
2049-12-31,238.71910207144452
2050-01-01,234.6496945794131
2050-01-02,234.14334745120271
2050-01-03,233.9118349745736
2050-01-04,231.92597516992745
2050-01-05,237.19805583328053
2050-01-06,231.03307545236095
2050-01-07,235.89125093511367
2050-01-08,235.66550772739842
2050-01-09,240.72669160622684
2050-01-10,232.75394297147932
2050-01-11,234.78442748846737
2050-01-12,236.4826869746966
2050-01-13,236.52687735118465
2050-01-14,235.98866674388418
2050-01-15,237.09031759859988
2050-01-16,234.89637725128878
2050-01-17,238.29172415914766
2050-01-18,233.0947848174447
2050-01-19,237.84517072676675
2050-01-20,236.85344268512824
2050-01-21,240.2426276008963
2050-01-22,241.87497527294298
2050-01-23,237.8549132254103
2050-01-24,241.44945459282084
2050-01-25,238.18503430834693
2050-01-26,237.03251565489333
2050-01-27,242.60227474877985
2050-01-28,240.29587589836987
2050-01-29,239.40517265556966
2050-01-30,240.91070113262
2050-01-31,240.22286625858982
2050-02-01,239.67208885635378
2050-02-02,237.29171361590036
2050-02-03,239.53549274849522
2050-02-04,241.4529512298762
2050-02-05,240.08862737826607
2050-02-06,242.2643723992263
2050-02-07,241.3503681325193
2050-02-08,238.94787563266874
2050-02-09,238.18461459504343
2050-02-10,240.62509956770748
2050-02-11,240.0051539855377
2050-02-12,241.83803420931687
2050-02-13,239.8384902154987
2050-02-14,240.1509216121484
2050-02-15,243.5923234915345
2050-02-16,241.88457685253107
2050-02-17,240.2821854519035
2050-02-18,241.8198471647659
2050-02-19,244.63673953744575
2050-02-20,242.5582484759831
2050-02-21,243.24571508344562
2050-02-22,240.6418396234675
2050-02-23,244.28297688229557
2050-02-24,246.94748440278082
2050-02-25,240.80677759214058
2050-02-26,240.10162888704798
2050-02-27,242.88945677589942
2050-02-28,244.3595706791077
2050-03-01,242.49318453017088
2050-03-02,240.63415237086605
2050-03-03,242.5851799423582
2050-03-04,244.05748238427788
2050-03-05,242.1033357226563
2050-03-06,244.18514925402485
2050-03-07,245.35042612220397
2050-03-08,243.54894466659746
2050-03-09,243.05716916015945
2050-03-10,244.81342601797346
2050-03-11,241.4812927690654
2050-03-12,241.31990528348766
2050-03-13,242.72907752432133
2050-03-14,242.30842015931057
2050-03-15,241.7125060108908
2050-03-16,247.0041866810791
2050-03-17,247.7083406305442
2050-03-18,242.67509002788566
2050-03-19,243.58112291929564
2050-03-20,243.03422175723432
2050-03-21,245.6341650667837
2050-03-22,246.0367539305537
2050-03-23,239.87426955847107
2050-03-24,244.3811932087852
2050-03-25,240.81294633521944
2050-03-26,246.93759742675758
2050-03-27,244.29306455309495
2050-03-28,241.7544415632093
2050-03-29,242.90413312644773
2050-03-30,242.79152698310602
2050-03-31,244.39949140557147
2050-04-01,245.40996212480997
2050-04-02,241.0036909223803
2050-04-03,246.94869096811487
2050-04-04,246.45075804588245
2050-04-05,241.4540583504595
2050-04-06,243.31278175859762
2050-04-07,246.54842705453308
2050-04-08,245.5494529734768
2050-04-09,242.3641253738085
2050-04-10,244.61749309209006
2050-04-11,248.93163589381822
2050-04-12,243.09322718563348
2050-04-13,241.56053975771394
2050-04-14,243.11088600512514
2050-04-15,243.19666221424163
2050-04-16,241.58931942934896
2050-04-17,243.45382336192333
2050-04-18,239.99131992028055
2050-04-19,241.09599545307594
2050-04-20,243.8679108328087
2050-04-21,238.76347999441396
2050-04-22,243.9988257575203
2050-04-23,238.08529206277498
2050-04-24,238.5608928294864
2050-04-25,240.93742302834755
2050-04-26,242.4185271488482
2050-04-27,244.40235584408086
2050-04-28,241.77174407710655
2050-04-29,241.06573319851853
2050-04-30,242.618048623875
2050-05-01,239.6148706343845
2050-05-02,241.5310504271789
2050-05-03,238.74668302495417
2050-05-04,241.20195017051037
2050-05-05,240.66616344937316
2050-05-06,239.204276425971
2050-05-07,241.0278153678456
2050-05-08,240.89773794845485
2050-05-09,242.8124715967692
2050-05-10,237.12928032624006
2050-05-11,240.0655303305641
2050-05-12,238.57232120022647
2050-05-13,241.70576474860184
2050-05-14,241.34567665330889
2050-05-15,240.72348236918066
2050-05-16,238.16822610796288
2050-05-17,241.21334555128664
2050-05-18,236.2470386241329
2050-05-19,235.70000250297306
2050-05-20,236.48067613465386
2050-05-21,238.8257774504329
2050-05-22,240.10192387871535
2050-05-23,232.65700198706554
2050-05-24,241.11067350726438
2050-05-25,238.5822277920526
2050-05-26,235.03801489297672
2050-05-27,238.2277967071437
2050-05-28,240.06213048139674
2050-05-29,238.92601933791028
2050-05-30,239.7742692518152
2050-05-31,234.69159156345083
2050-06-01,236.44305993908162
2050-06-02,235.26774373168783
2050-06-03,240.3974671620806
2050-06-04,238.08538061425352
2050-06-05,242.34424098272467
2050-06-06,235.55783763547151
2050-06-07,234.88586073103306
2050-06-08,235.89107562074554
2050-06-09,238.77438030010063
2050-06-10,235.12583075063418
2050-06-11,235.94686716501278
2050-06-12,235.7308631802994
2050-06-13,235.4555835936211
2050-06-14,233.91057057724723
2050-06-15,234.7792826565139
2050-06-16,234.53192757095502
2050-06-17,234.71509301069628
2050-06-18,236.4552180385768
2050-06-19,237.92732603813573
2050-06-20,232.56306050577402
2050-06-21,233.29782834815336
2050-06-22,232.26975387314226
2050-06-23,234.1320703007864
2050-06-24,232.51943629264358
2050-06-25,233.91422616931197
2050-06-26,235.48066374967246
2050-06-27,228.0608548538652
2050-06-28,233.93556781000268
2050-06-29,231.87155577281897
2050-06-30,233.5531786787134
2050-07-01,230.68033222656393
2050-07-02,234.70731282221573
2050-07-03,233.98350453377478
2050-07-04,233.1364824922761
2050-07-05,233.4297965083401
2050-07-06,230.19645231366385
2050-07-07,230.2936242978867
2050-07-08,232.88380199227672
2050-07-09,229.69045689221787
2050-07-10,233.96514696660907
2050-07-11,230.27568055014032
2050-07-12,231.77670912768204
2050-07-13,234.8225962719458
2050-07-14,229.06399370370775
2050-07-15,230.46752010199452
2050-07-16,232.29317848577
2050-07-17,231.94348784266865
2050-07-18,229.24277430278318
2050-07-19,228.72381205386975
2050-07-20,229.15131000045233
2050-07-21,232.37509162214425
2050-07-22,228.78448780566117
2050-07-23,229.36382699956064
2050-07-24,228.22053443405147
2050-07-25,230.35337445054915
2050-07-26,229.12319755224286
2050-07-27,226.67689174623447
2050-07-28,226.6195057722972
2050-07-29,224.43516072093092
2050-07-30,226.64681004938328
2050-07-31,229.77632803517352
2050-08-01,230.71688243388954
2050-08-02,229.3233826316644
2050-08-03,228.94645213241168
2050-08-04,227.47111179987127
2050-08-05,229.16305997306858
2050-08-06,228.076980905299
2050-08-07,231.0066778354883
2050-08-08,227.09644109632666
2050-08-09,229.877130039567
2050-08-10,228.83938774996534
2050-08-11,228.46438802162143
2050-08-12,222.87518871125036
2050-08-13,228.66357965988604
2050-08-14,226.4596035277228
2050-08-15,225.7386050238913
2050-08-16,223.5749191234579
2050-08-17,226.44633515853297
2050-08-18,226.4438814961384
2050-08-19,223.69257487587137
2050-08-20,223.2763764671194
2050-08-21,227.12311692052108
2050-08-22,227.82283703582794
2050-08-23,226.39217291249577
2050-08-24,228.24811127612185
2050-08-25,225.71118373035497
2050-08-26,225.7154611906057
2050-08-27,223.93303672058747
2050-08-28,222.5922767345129
2050-08-29,229.37051080476493
2050-08-30,227.87498666659528
2050-08-31,222.78135906560146
2050-09-01,225.83469384935816
2050-09-02,225.28272920791972
2050-09-03,224.8973095680324
2050-09-04,224.59258647412955
2050-09-05,226.14135632764535
2050-09-06,226.98624554461927
2050-09-07,226.1286454216016
2050-09-08,225.05969773144182
2050-09-09,224.9660650665795
2050-09-10,227.136852731522
2050-09-11,226.1757492362976
2050-09-12,225.38281043339674
2050-09-13,225.1571442937928
2050-09-14,225.9139520016829
2050-09-15,224.2841310142272
2050-09-16,226.8642804787661
2050-09-17,223.0728200694507
2050-09-18,224.40792039391965
2050-09-19,226.46230479353014
2050-09-20,222.98654935349256
2050-09-21,222.12148280230414
2050-09-22,225.41180113930284
2050-09-23,221.9138339600255
2050-09-24,222.73320293042445
2050-09-25,226.87100916807333
2050-09-26,224.9782073906092
2050-09-27,227.9916489485444
2050-09-28,223.0468768941852
2050-09-29,225.3073571012145
2050-09-30,226.33610440369947
2050-10-01,223.2404867246856
2050-10-02,227.69251925727502
2050-10-03,226.70071854781705
2050-10-04,222.51402645007656
2050-10-05,225.71321856885976
2050-10-06,226.61956520659825
2050-10-07,224.72932148999246
2050-10-08,223.01430631471092
2050-10-09,226.5983569994759
2050-10-10,230.534113612336
2050-10-11,225.41061496589262
2050-10-12,229.39876948540308
2050-10-13,224.8341424746238
2050-10-14,226.85095314199347
2050-10-15,228.0467363652298
2050-10-16,226.57335920346185
2050-10-17,226.08385360280406
2050-10-18,228.2233379912583
2050-10-19,230.64834668324252
2050-10-20,227.56353426652038
2050-10-21,226.02970873166396
2050-10-22,226.78431282913587
2050-10-23,232.3077090276328
2050-10-24,227.64504869965202
2050-10-25,226.29578201277045
2050-10-26,225.30625328528825
2050-10-27,224.05874124420689
2050-10-28,228.55421003698459
2050-10-29,229.25513571680972
2050-10-30,227.27354955528378
2050-10-31,228.16033828697246
2050-11-01,225.97490635178298
2050-11-02,228.70941654669565
2050-11-03,229.5364244183164
2050-11-04,227.63508819514826
2050-11-05,232.22037766693515
2050-11-06,227.30135115817657
2050-11-07,229.68060702561516
2050-11-08,230.95033882905952
2050-11-09,229.24109799079926
2050-11-10,229.16257887780228
2050-11-11,226.82749899794948
2050-11-12,232.54741612182468
2050-11-13,229.6422108621267
2050-11-14,231.2077132869585
2050-11-15,231.6310878440438
2050-11-16,229.18335130058134
2050-11-17,230.20078671776204
2050-11-18,233.4222552629656
2050-11-19,228.67784916691912
2050-11-20,235.3284977483566
2050-11-21,229.74475172041852
2050-11-22,229.0386716693146
2050-11-23,231.82686211587267
2050-11-24,236.14476050255612
2050-11-25,228.07318823675553
2050-11-26,231.7813345005844
2050-11-27,233.18528460560583
2050-11-28,232.47053869530697
2050-11-29,233.3386143440647
2050-11-30,231.31123721873178
2050-12-01,231.72134406157392
2050-12-02,232.79833037687524
2050-12-03,231.01064224885334
2050-12-04,233.35709424595726
2050-12-05,232.84578175259716
2050-12-06,232.86069449964845
2050-12-07,234.61996782651053
2050-12-08,230.51641391516856
2050-12-09,233.8788883514187
2050-12-10,239.15161932458687
2050-12-11,232.52499290621566
2050-12-12,237.44892054397505
2050-12-13,235.16829526735094
2050-12-14,234.0344363948622
2050-12-15,232.78069241291686
2050-12-16,235.88316725833778
2050-12-17,238.6925780954019
2050-12-18,235.18944414804776
2050-12-19,235.98807715052627
2050-12-20,238.35287526193898
2050-12-21,237.1959576989196
2050-12-22,233.55164511278315
2050-12-23,237.0757986997335
2050-12-24,240.0841178087052
2050-12-25,237.16713460153906
2050-12-26,231.93910159003863
2050-12-27,238.3792177043148
2050-12-28,237.3861753275544
2050-12-29,234.30474261397217
2050-12-30,234.78385091832484
2050-12-31,240.27125928526343
2051-01-01,237.03444963885127
2051-01-02,236.86173489858746
2051-01-03,238.78225582929863
2051-01-04,237.7411755787009
2051-01-05,239.40492158436146
2051-01-06,238.9737721876896
2051-01-07,237.15270545673604
2051-01-08,238.7028333988182
2051-01-09,240.78226786438194
2051-01-10,240.15108150938363
2051-01-11,240.0727490976522
2051-01-12,244.27964837441849
2051-01-13,242.03401107689436
2051-01-14,242.44263845514675
2051-01-15,240.5703566018142
2051-01-16,241.50579308973113
2051-01-17,240.3651384221062
2051-01-18,242.9428550326479
2051-01-19,241.325909630323
2051-01-20,242.1489115715163
2051-01-21,242.18127431969316
2051-01-22,241.9780193688653
2051-01-23,248.04339369722283
2051-01-24,240.98476417954836
2051-01-25,241.1158438092902
2051-01-26,244.00296219477485
2051-01-27,241.57012948625805
2051-01-28,242.3215102862039
2051-01-29,240.8734737036386
2051-01-30,244.1694620212281
2051-01-31,244.33295067729765
2051-02-01,242.83014355238979
2051-02-02,245.02421664747672
2051-02-03,240.0103161953504
2051-02-04,242.4427335799304
2051-02-05,243.64421185721807
2051-02-06,241.76515588315948
2051-02-07,240.73563200994812
2051-02-08,243.73835633876254
2051-02-09,245.86099868482938
2051-02-10,247.15367335042072
2051-02-11,243.60903511533604
2051-02-12,246.28182226531695
2051-02-13,246.19784960917536
2051-02-14,247.46892261232705
2051-02-15,244.43580199563684
2051-02-16,241.6411699249061
2051-02-17,245.47801128760347
2051-02-18,243.40697606535656
2051-02-19,244.08190683331856
2051-02-20,245.01823681132723
2051-02-21,245.03195820189723
2051-02-22,246.07942723031414
2051-02-23,247.28645076086553
2051-02-24,245.22580871530138
2051-02-25,246.8311078903824
2051-02-26,246.1450488556531
2051-02-27,248.05936107998613
2051-02-28,245.88137687720638
2051-03-01,246.1681105227224
2051-03-02,245.6417642669537
2051-03-03,246.1278511860021
2051-03-04,244.9443215820313
2051-03-05,244.8022048042615
2051-03-06,248.17216998908054
2051-03-07,244.50460118535506
2051-03-08,246.0802472356607
2051-03-09,248.79375027525808
2051-03-10,246.09933657751372
2051-03-11,248.50097533131097
2051-03-12,245.69723350941982
2051-03-13,244.80989488147895
2051-03-14,243.75252735913784
2051-03-15,249.59463810001708
2051-03-16,244.71950736781272
2051-03-17,248.50872739180582
2051-03-18,245.03260605881005
2051-03-19,249.68245285567855
2051-03-20,251.4734728465921
2051-03-21,243.6961064671667
2051-03-22,244.90594993855595
2051-03-23,248.6250608834568
2051-03-24,248.10525745538558
2051-03-25,248.6304327270621
2051-03-26,245.92354201019825
2051-03-27,251.0376368147209
2051-03-28,247.28723957331414
2051-03-29,244.6028507486364
2051-03-30,246.5131844995525
2051-03-31,244.5921317273422
2051-04-01,250.15801963356313
2051-04-02,245.62944298072355
2051-04-03,247.90614893577995
2051-04-04,245.9480315402763
2051-04-05,245.6239308661166
2051-04-06,242.99666980731095
2051-04-07,247.97315917228565
2051-04-08,249.33197830538026
2051-04-09,244.85567627117402
2051-04-10,243.54835523295705
2051-04-11,248.1938713958555
2051-04-12,243.24042452371862
2051-04-13,248.9149021324906
2051-04-14,244.60725605503296
2051-04-15,244.1469725375978
2051-04-16,246.78531774961183
2051-04-17,244.14429465627214
2051-04-18,244.7358998771492
2051-04-19,246.78502705243542
2051-04-20,241.14319660616593
2051-04-21,249.20806018935494
2051-04-22,245.92977083846236
2051-04-23,243.17332276937947
2051-04-24,243.63905124866545
2051-04-25,247.56867327098104
2051-04-26,246.69690533335785
2051-04-27,248.17538995239667
2051-04-28,243.94101286117868
2051-04-29,245.80200808797227
2051-04-30,245.9620219514729
2051-05-01,246.39720327582458
2051-05-02,247.15678235535037
2051-05-03,243.36104772917633
2051-05-04,244.4584286012387
2051-05-05,243.35553660991184
2051-05-06,244.35758852215724
2051-05-07,245.7445996588962
2051-05-08,240.9225676416139
2051-05-09,246.33030671100968
2051-05-10,241.71218288383827
2051-05-11,243.2528875065639
2051-05-12,246.23072984956585
2051-05-13,244.2722600682162
2051-05-14,244.1669124194521
2051-05-15,240.99647058845292
2051-05-16,241.1377207524543
2051-05-17,244.97491717874445
2051-05-18,241.7790133906505
2051-05-19,241.8308001635591
2051-05-20,244.61032063656734
2051-05-21,240.44289998034782
2051-05-22,242.94006534251147
2051-05-23,242.3448815874202
2051-05-24,242.1098163917785
2051-05-25,240.9331321359404
2051-05-26,240.6638492252298
2051-05-27,239.51917443897503
2051-05-28,242.49240970412217
2051-05-29,240.0408389242645
2051-05-30,243.16361236904197
2051-05-31,240.624974739064
2051-06-01,238.80416943051654
2051-06-02,240.29150042843827
2051-06-03,239.79059235371923
2051-06-04,242.474861750736
2051-06-05,239.56222142630654
2051-06-06,239.59063593990552
2051-06-07,242.80830256538275
2051-06-08,240.84326354086278
2051-06-09,242.99307788926274
2051-06-10,242.02616013751293
2051-06-11,237.57366679247284
2051-06-12,241.1673834833262
2051-06-13,242.07719665536612
2051-06-14,241.9309937628187
2051-06-15,240.68005675948822
2051-06-16,240.47717876347633
2051-06-17,237.7749002426941
2051-06-18,236.54342023357248
2051-06-19,237.35163533109207
2051-06-20,234.5643520282475
2051-06-21,240.41740622857185
2051-06-22,237.00319175111943
2051-06-23,239.99052868447194
2051-06-24,234.783136053222
2051-06-25,239.24988234383264
2051-06-26,235.93364861242443
2051-06-27,234.19377940885573
2051-06-28,239.85624413512048
2051-06-29,238.65655320929645
2051-06-30,236.70591898311588
2051-07-01,236.19114687233392
2051-07-02,236.84381088324042
2051-07-03,236.1962004535287
2051-07-04,234.0652262868475
2051-07-05,234.66924053315026
2051-07-06,239.25912891208526
2051-07-07,240.52718529252098
2051-07-08,238.1542666011028
2051-07-09,235.83236305808003
2051-07-10,234.0483788078887
2051-07-11,232.97649090490813
2051-07-12,232.95835552710008
2051-07-13,233.16756191606177
2051-07-14,238.42876849469513
2051-07-15,237.59256119306983
2051-07-16,235.32736893636584
2051-07-17,231.76970671208963
2051-07-18,235.33451677668364
2051-07-19,232.93003887189195
2051-07-20,228.96156298825392
2051-07-21,233.70357736464422
2051-07-22,231.30887343671264
2051-07-23,231.24148875641336
2051-07-24,232.2232913887625
2051-07-25,231.59563137507206
2051-07-26,232.39363383886726
2051-07-27,232.16909826771666
2051-07-28,228.45553581467163
2051-07-29,235.12292783180737
2051-07-30,229.99269942173734
2051-07-31,229.9336396576484
2051-08-01,231.06225485428413
2051-08-02,231.3855962104912
2051-08-03,234.40514736479415
2051-08-04,231.9130108030381
2051-08-05,232.3961618314594
2051-08-06,231.70349683430194
2051-08-07,231.51070305651172
2051-08-08,231.56279073085395
2051-08-09,226.97564558695697
2051-08-10,230.2413226166507
2051-08-11,232.9680236703552
2051-08-12,238.43283338378748
2051-08-13,228.04658267171172
2051-08-14,231.21077940618963
2051-08-15,229.1343648570125
2051-08-16,234.28604901360754
2051-08-17,227.3999439048865
2051-08-18,231.27665728313377
2051-08-19,227.1341565204927
2051-08-20,229.2358034767852
2051-08-21,229.73125129876505
2051-08-22,231.8688101371845
2051-08-23,227.50727344033396
2051-08-24,230.92320807444796
2051-08-25,229.57150914583394
2051-08-26,230.01975051197817
2051-08-27,231.33375820743942
2051-08-28,226.79764730360984
2051-08-29,230.932376483343
